CustomerId,Surname,Geography,RowNumber,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3fbf480504e6aa25444fd773e5d8b2a50a22ef8172b1a3fa5c048b57142fa4bf,f6f7e02bd0286ce088026be5c0b8ebdba16280e940b4c5b52b4dcff01542b180,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,408,611,Female,37,4,0.0,2,1,0,125696.26,0
92c880683b419d2f486b57aa8666bb7c149e1adb122c398981ad42ac89d675b6,9f759d1437889eb2f2c6745c168d136d05a1691773c29a7ecfcb27bfc90bfa79,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,409,668,Male,37,10,152958.29,2,1,1,159585.61,0
4affb6c4b8881117df512dba4b6c9bb3f5f7170f5a994a07e8dc6a9d3bc26606,e4afc673a94c928a98225469a1f3d703d359beffa60593754268d9d650f2244e,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,410,537,Female,41,3,138306.34,1,1,0,106761.47,0
3778e37f2f76d2a795e567e50211b78c1cb72cc02fb04972ed32ef5614d7578f,630baf3d0d038c8ce7c9cdcb9e73df226d33637595f60986cdbc35eb0208fa4b,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,411,709,Male,23,10,0.0,2,0,0,129590.18,0
103787cb05ea46532224fd149f01ff7d0f199b725e3dafec4211e22c7b309ddc,ac2c6a98a5adeeed8f9d7d22ce5fab502ad49299532d2a4ebff7466730f5ccf4,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,412,850,Male,38,1,0.0,2,1,1,80006.65,0
a6e94295bfb9de13d5feb1d9f8cac70cde927e8a96ff3cca96691a9e5ff75190,c6bb31b010a081a083f3feac29d99155cc23e99cb953b9c2abce302455b5bf25,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,413,745,Female,31,3,124328.84,1,1,1,140451.52,0
699a29b5fa1d6d2bef91561de251fc9f37c692bf20543a7463e29ef2785213e0,ca8f3a84b0bec40c1c5a59c6352b0b5ca5352a46e2b5579bd207fbd66f08ec57,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,414,693,Female,41,9,181461.48,3,1,1,187929.43,1
bd8f1369e63d0582cbb3772536994318d0c669d0f2ea5ee0480f0cc576181758,65978023c162adb8e2c5225b44ff866e4d8a84cb4dc708371f402713fb088b0b,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,415,795,Male,35,8,0.0,2,1,0,167155.36,0
53ff34222272dbce9f5241f8e5b716fa8422e37e2240ed4cc66630b7ff178b82,6ef54e4fab02c0779dcfc244265822f40d046bc3045673047d422e243b7c7586,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,416,626,Male,26,8,0.0,2,0,0,191420.71,0
c8fbd8d8639a16582934940a3472bdc9c6dce031c34a2dda915fabd1b00480f5,1ac7b11fdc01a819eefbb8e450995085e03abf1e76d220e5ab418f45f703fd58,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,417,487,Female,61,5,110368.03,1,0,0,11384.45,1
e587d29f15dad3463bbf9c93d6141ab83d8a3e997b7a13046509ca67d5637132,4dcc9ebf12fd92e36ef699e84ff2be58305f048794a80719b885d231fc019535,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,418,556,Female,39,9,89588.35,1,1,1,94898.1,0
d7b5a5c9a5cf831139367c8a79e82e7eaf3d4afd0a23309805f265bf2ea2d7c9,3d368a0b9735edb219fa7ee6bcf49aaeea5899c9016fe318d9bc1104f6fa9f0d,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,419,643,Female,46,6,0.0,2,0,0,106781.59,0
b20d46c4c084a75c628738e82731efa4feefb4aa61fa950ba667e15ccbfa8701,cbaf26532df5957f40013120f9eeb8ccdf7d1652f4b76e7534a2fdc2e881ac29,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,420,605,Female,28,6,0.0,2,0,0,159508.52,0
1f9b47bd429dc0670afe1e41ed5b6837d339ad944599b11640534f8f49c54c3a,33ad49b866d7c2666b1ac610aaf69cd1f707ad67fc8dfd25f96b5a5efdeeaaba,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,421,756,Female,60,3,115924.89,1,1,0,93524.19,1
f1c68ed12672937e996f0b8870ec25c219e2b7df322689e0833bc15c6a344758,3c237edf766933af30b4baac24755df637de293e2f6f78b04f2f39bde2e67cda,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,422,586,Female,38,2,0.0,2,1,0,87168.46,0
ddda772ff8e92ac18fef1574eb68de5d6b890f6b0368033d691b1a7b6e466cdf,cbd1f28188be0ca3af153fea28adb20b43b27e1258be88617c73a40341ed6e9f,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,423,535,Male,40,7,111756.5,1,1,0,8128.32,1
8215f4af179fb39c5b53729703d3878b2cc8ddd4ace9420e758c4100911a8c50,087bedc924ab2af079b51f06659e799fb75b039ef56b194ad3343d411af41966,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,424,678,Female,35,4,0.0,1,1,0,125518.32,0
fe739cab9e2a567f1db5d18bc4425f66a1a8d79087c3e81bd86dc33f04f79316,75a61ddb8317a747d1aa4a4dfb6873cc02f9fc9e98dc2bd99c92ecc6f9c411aa,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,425,596,Male,39,9,0.0,1,1,0,48963.59,0
b50aaee7b3ded7956cc1f8bfd35f75411d6e6445d5edf4bd3c47653de5cfa6ec,53743a2caa99d2bfe47e2716a7fa928fb2524c5d2dbd754f69b12b62c44fddd1,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,426,648,Male,26,9,162923.85,1,1,0,98368.24,0
ba464632e032f3be082e7a22a8f87c79164b9b6115d6031a22f6c010ee2f6e2b,a43a4deede5ad056e992f7d1cf64624c666bfa9ec767955a84cc75060c5f1e92,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,427,492,Male,39,10,124576.65,2,1,0,148584.61,0
e2b8338f1857fa5a8deec488bbbff16aabec41d9cc30640acf780e2a4eb2a439,1ac78e4c1ff011af27d40f2ea23a1deb363e2b499f2978da8cd0da9ec48f83fa,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,428,702,Male,45,0,80793.58,1,1,1,27474.81,0
14e16560cebe9bd8641dd7dd07ca4d4965e4884ee0a42d1a1691e799b0e23e54,2dcb4a7bc26fe049a62e8baccb65f8bcf7b948b3ce86cd5c2eee416c30cbd3e7,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,429,486,Female,40,9,71340.09,1,1,0,76192.21,0
e8158871580f3c8c93244984e52b7a3cd8fb8647af65fb8e6c0ee63178a361e9,bee11462fe2d380ca38443070443b030351e53aa660876c449019d8d1998d9ae,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,430,568,Male,40,1,99282.63,1,0,0,134600.94,1
07e825e78ff3f462bad0ce55466ecf09aee415bba60788eedfae75095743ee21,931e6990a5bca6c08f43c45e98e9f56fd05a53ccdd872bc4cec556dee6920cf1,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,431,619,Male,57,3,137946.39,1,1,1,72467.99,1
15ddd180545465e969e12585a05f2f22082a0804add0a161fbfafcc0a48bf4da,f0da64ea2e34810a7f5153b2f08a23b7561729f9562cb02e9db85b169cbb3796,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,432,724,Male,41,2,127892.57,2,0,1,199645.45,0
533da1821fd940e36035a7781b3735066fc67324841a98d9ba0f5e9c2787e125,cd6057ed91a3c2dee11f2101a454e018888bbc3206689e08bfc3950ecbd58d93,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,433,548,Female,33,0,101084.36,1,1,0,42749.85,0
e09470d3e724b85b705339181fb45c591879b70592d1e1d420d7497704b246df,505843b668b35e248a617477ea71125bffb149cd02a23e634d8957513784ce62,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,434,545,Female,37,8,114754.08,1,1,0,136050.44,1
be61b2743cd5a93b809f0a48bcb83567af0db48242f87a8b2728ea0e0285eff7,098e0c28aee04a466d4caef1b6d91cf43438b6781dfd4f62abfa2fbd91f65907,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,435,683,Male,33,8,0.0,1,0,0,73564.44,0
ed7933583540a6fbfe7e4c3b5bc3aac79ab1a5765c03e8bac5dfcae34455c693,425955eee627a44ee135ea97a3321ba9d6bb0eae108c38384c20cbac76a7a1cd,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,436,762,Female,51,3,99286.98,1,0,1,85578.63,0
0f2804322321f3fd2602e4f2c18caeef4f4345437b3fbb705ef7092521d684d4,a29e3919ccc690cd5b1c0f18e5cf62d2aaeb31e91454acf68085e5006660eca2,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,437,627,Female,30,4,79871.02,2,1,0,129826.89,0
ea1f822901dd3edbc0220a5c44667ebb524f981d41b0f5e4879c00f50f9722da,b9760394f78130fa5cb17d34c17b99b5abf3929c00f99d4c2a9e47b06f4fb69f,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,438,516,Male,35,10,104088.59,2,0,0,119666.0,0
b6525a67a7f70feb739427033c7ffe7461ebc1a2b41cbdb540876d495d9f9f11,ff92c30c2175ae2a632ffa45d140a11bab427623d8ed93737a2aa9002984d827,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,439,800,Female,38,2,168190.33,2,1,0,68052.08,0
95f22569e0b90e4abb17b03f04d853bb189f6183dc9012eb65cb5de7c27329ce,ee01fa3ba9787476d7941eee2d29bc9a7ba94b14318a605eea8194de6b28470d,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,440,464,Female,42,3,85679.25,1,1,1,164104.74,0
917869e75f5d49b4215b59dc9f2a385fa4fd4e0e39a6476483c0be8f56288051,f340e91d9ecbc48d51005dd3f4040f1928d8c2189fffef582898c6bd72a18c1f,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,441,626,Female,35,3,0.0,1,0,0,80190.36,0
93c53ad8ec2ecb86ee0eb6ee1868c9ab0e09a01b406ed72e5a6f5dd8afdf89f6,254f8439301980e65a897313f8824cafc2908ba75a4dc51219c116c5221f7490,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,442,790,Female,31,9,0.0,2,1,0,84126.75,0
23fa4263485a00a72eb214d32fbe0478b36b289d84d3309dd7755652e179a75c,ae8ed2743925477eafad0dfdb0d0832702634da4dc6ec1aefa4f3a61953e93f0,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,443,534,Female,34,7,121551.58,2,1,1,70179.0,0
3d2f3e9231ccf5ed80e0e26801e8007e70a7367aaaf8d533d353991faa14833d,b25c65888f7bcdc74e927ed9d1d0b16d3eb1a7243229198797cd64e467d2251c,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,444,745,Male,46,2,122220.19,1,1,1,118024.1,0
4ecb097486e21364b09d285f2998629a81cf22253b29869e4f01c32b1779dc49,0441a594293d95ae3763ef606d056c0770ab8e4ece3fae2d3911118c7708fed6,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,445,553,Male,47,3,116528.15,1,0,0,145704.19,1
6f986abebd9c0a430434fa8683be1fb2d6d660232d7ab7519dfa8ac91c921072,56c6eafbe65d79069d6ac79e7560eb42fa7a941e8ac3c0fa259bda2fbd2ee5db,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,446,748,Female,26,1,77780.29,1,0,1,183049.41,0
16fc62181017b6f51a8792a1f6664e00ac926dfd78c6044c7af5459ae58e0d37,b701b045af98f6bd3c3ed1c87c418bd27cf327496c6938ae4c01f4e8b7f0b6e7,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,447,722,Male,37,2,0.0,1,0,0,120906.83,0
a29633c397578c8cb24a74e3a4294a75a9b71ccad981ef2604976d71caad97d9,52b13dec80eae4e5022a7b731f74c17bc54741603b92c4a60a1a111f102f4006,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,448,501,Male,40,4,125832.2,1,1,1,100433.83,0
e86c538cee2863ad05f8fd51934665b2ad9272fde88ae57c28e9f6bc0f9fd22b,e2b93d5c285beadd7cb24e71e2081a2ace94057560d1f3441fdc8baa6a942afc,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,449,675,Female,38,6,68065.8,1,0,0,138777.0,1
573006b60e7184af081c47883bbf254901fecdad5070627740c8caa31b6eae2d,7f4a1e5bff2d56e523ee2a34e1c389956986008e506ca77fadf7047d71c6a63f,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,450,778,Female,47,6,127299.34,2,1,0,124694.99,0
fd88d8436b2e9f12c1b8062617d784f676462d33793f00e04a61857511d9a5a3,28e6fafeb4ac53b461ac2397fe0dafb268f5710fe499b2dd2fa957d48d75b839,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,451,494,Female,38,7,174937.64,1,1,0,40084.32,0
32c8663db58bef55573816d1d9b33e7ceac5a55c9b329e98677d7132c7e35046,470ab20d133ada33811699cb468f28f911dbf3d23529972fff4ae800a8f47935,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,452,850,Male,40,9,0.0,2,0,1,119232.33,0
c1b97d886342042e9fe93d10252755b4ffe52917b62b646b936d50295b2635ac,503c294bc1c4908d28b3f001a6e234ee4825ba15f12504c10a42940613292902,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,453,592,Male,31,7,110071.1,1,0,0,43921.36,0
1f58714a522e6da8cc73748893527d414410a33d3532c151ee6363e2becb953d,30efdfb52ff67f80dab7cb89dcfe0eec8412966cfe58324993674b4616d6bd11,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,454,590,Female,44,3,139432.37,1,1,0,62222.81,0
20cdd5cc9f604f3ab9769af117175195feda3191d6f6983c5667a18c1e151528,7dd36b91679f7b26aad38600f0c322b0657c57d0a9ee186d2158119436ddb18a,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,455,758,Female,39,6,127357.76,1,0,1,56577.0,0
6f5908a019f7345525fe07729f1bc95dd7f4ad261726a22a1b12e177a9ce5fe9,59cc0fc7e93e92e6059411c8109b727990fcdf0f343c56da4f86bef6c59a7d95,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,456,506,Male,36,5,0.0,2,1,0,164253.35,0
317695913a4e83382c9525fee230cfb0cc62cf4bc106849db181bd76c5a32f25,d7c383a4e4fb696f7354ac8e2583da1e3259c7da972b598b7056e952f8fabb81,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,457,733,Male,33,3,0.0,1,1,1,7666.73,0
7ad7596fb8c0a30b579cb93e86865d421051c53087b50bb2f7f17aaabffdead5,070694bfa6772c6820c92fd2c572dd01d6ced82da868af7c0e572591bc92e482,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,458,711,Male,38,3,0.0,2,1,0,68487.51,0
52dcc5c41cea36f3ae7b6b163ac2a9f45173c41058f0b9dc6d75f4f767291095,a0c4f3f697ca70575033752a711631daed4496e6da5f639ff6e17935429e8413,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,459,514,Male,43,1,95556.31,1,0,1,199273.98,1
6a33ebcfa2ec225f6199c79a0670a36663129190d953be505fe80e66eaafdbad,06f7a992293b9665a140624b071deec4351f34db70e1259ddaa2387338102442,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,460,637,Male,37,8,0.0,1,1,1,186062.36,0
9fce6259c0dbb60b700e1de9a962340180312512fafa463f8876e5010b14cbb6,cdba0b849752eaa14fb989fb7e1815bfd8484115ad83a9e04462fcc8ab1d77aa,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,461,468,Male,29,1,111681.98,2,1,1,195711.16,0
30b9cfa7d25aa380a317307b1da99e7648a36ea6023773eb5e2ab22418b2514f,e79bf150b9602c249b9e43efc0e2ad4b49ca19742d6407c74de2e1d3194c4b1e,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,462,539,Male,39,3,0.0,2,1,0,36692.17,0
7df0f59b0c3a226e8a534eca8e178de2de866c23db67c60a8bcfc199682a6e7f,db18f17fe532007616d0d0fcc303281c35aafc940b13e6af55e63f8fed304718,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,463,509,Female,25,3,108738.71,2,1,0,106920.57,0
5662710aa23d5afbda4ba414a8ef1fa133d6195f091b0927dc7fb751fe81a652,8658ebf1edf525094102102eb55229187c236f9147950c775273b2d33af516f0,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,464,662,Female,32,4,133950.37,1,1,1,48725.68,1
c55526934405980c63de8f50545f91bc809ae57f66d88ef2ad629606e49bf21f,06593280107b4267fae64ed303d398bc12f959d84f16978ea7bc6e33d7bd95bd,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,465,818,Male,26,4,0.0,2,1,1,167036.94,0
b45c9bd615b665f0ee6477b8b81139e66f9c3d2598fc038710c8f125c25cb445,b6301f33b4f5fe5c41c4aab9c43e95cc9507a0caf9c320312184aeafe6e5a7f4,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,466,608,Male,33,9,89968.69,1,1,0,68777.26,0
01ca79cc8529f853712c46c9c43de33a52bd746215bebb2467af09369b5a04fe,5a3cc1980c0bdd4ffe9d16dc829112b435cb4e5c095d928d19ca56d3226238e6,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,467,850,Female,32,9,0.0,2,1,1,18924.92,0
c597f04388b7cea3798d22a3eb5a7c0f432be3126345bc8915b8147d710374b8,aa2d0ffcd869ecc87a1a28f23dfb07b92e092a715dc1a690edede1408cf2c746,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,468,816,Female,38,5,130878.75,3,1,0,71905.77,1
cb367a0d5bf7644154a5e1c8b0bde9da4dc8889892880705b00143799fd7e3ec,dcb60056ac79a7a9d481b82af14399f61efc05af151d6f0e87a7b8a459a2f310,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,469,536,Male,35,8,0.0,2,1,0,64833.28,0
4d2e610b2071c32827e54bef8f387efe11bcc22ac4e3ba86eee7e4d109317837,c6bb31b010a081a083f3feac29d99155cc23e99cb953b9c2abce302455b5bf25,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,470,753,Male,35,3,0.0,2,1,1,184843.77,0
72438740aa83eac7b0618c7d4d39a78d6ddd4c5bc2aa1ecaeb5a415a74c153f5,44e9c999a91bdbf96f3a5df229f62ed0bfb62904d6db987fd11ac31e1fccbc91,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,471,631,Male,27,10,134169.62,1,1,1,176730.02,0
c8d6a15e7e011749ae74751244b6ed86b6a0fd3858f6a001f7667099e0724010,593a88b963a3d3b392c709c05b39cab0aa3550b32398127ca5a5694f48da25a6,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,472,703,Male,37,1,149762.08,1,1,0,20629.4,1
c2b37b0febe4e93f6a64ec6226568a2d9d7db0d6ccf6629008e775dcd503bbf1,28f0097547992e34fd083ff99e53a300be5318993520ddf026778e274e59cd8a,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,473,774,Male,26,2,93844.69,1,1,0,28415.36,0
28dfdd80e22100c09229b267aa0771de59cca63c4315539679cdb6e173b0bc70,450a38c7caee2770c6f7de5b996654f9972c52483b61ea07a5a4c554a1f9a1dd,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,474,785,Male,28,8,0.0,2,1,0,77231.27,0
484467ce13ed1c5035b9249f624136dac48d3e76d8d884c62fa0e1553056d4e7,ade84586db45adc26595b0b147b9eeb96ee061271e76a9b1781ddfd9c2086b9a,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,475,571,Female,33,1,0.0,2,1,0,102750.7,0
951a1aa5bc1a834e2dea49fa959a7212bb47e3e413b5574885df3ea2a9da2ca9,6b875e491f542c2a6e3663f049f5ae14c998ddec156eab7e28547b2905636b0c,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,476,621,Male,46,6,141078.37,1,0,0,34580.8,1
1905e60cc87dfbba7417f73502dad41fcfd7ee9cc9702f6759466528a4e64fd8,eefd960ce815ae7ef9f5edd3b59abab4d7836a97cc3d86ff426c84bb4dcb4da4,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,477,605,Female,31,1,117992.59,1,1,1,183598.77,0
c812aef95191ecedbb3853fd4ec4036480530499d174a5114248c3658eaef916,abf6917e32f30eda74fe9fbd527d6405ce61c641675935dd46553e66cb435b3f,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,478,611,Female,40,8,100812.33,2,1,0,147358.27,0
1520f9290434b9ac61d96b78bd4d3d96ad54ce2012ceac2eb0a63eb67e6c1bb5,750185a5c416477ec598eae22101f4ee69ab5a9cb586cb16f9050eb4b4d171ce,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,479,569,Male,38,7,0.0,1,1,1,108469.2,0
f24c0d0a7b4cfca27d552fc75c0d778234c523c605e48c57fbd876ef5485a531,9f542590100424c92a6ae40860f7017ac5dfbcff3cb49b36eace29b068e0d8e1,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,480,658,Male,29,4,80262.6,1,1,1,20612.82,0
82b93b0caac00dc435f5dc992712d25bee1724e0cf4d3ee1d489d542df6ff395,a625199cc432cb3d1245c9c6027a43678caa6d093b19813e1572a89f0967adfb,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,481,788,Male,34,6,156478.62,1,0,1,181196.76,0
7fe5fd5d8bd31d81d06bcf8377c47dcd878f0c3f437c441f4b225bcc3bd1a520,62216044fdaa91574ea727e1a4d081c750f10c41bab5d7a7612fd24df7e16988,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,482,525,Female,23,5,0.0,2,1,0,160249.1,0
7fe630ca0510953f3e3adc8ab0b6cd4633d0d37a98b1f94378edda17ab0a9cf1,b43798789cf702a07d5d91a5b79135b922976dc3cc6a222c1fd347885e1cae8c,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,483,798,Male,37,8,0.0,3,0,0,110783.28,0
9fe1a377b8314646479c0557185b4aed9242ae336e8560713f738e3433e41cb8,76d615787a475c908fa5488d652397d251429a16719c78bc08ac0082dc8b3dd6,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,484,486,Male,37,9,115217.99,2,1,0,144995.33,0
2826d54783ed5b9a2a5d442660b80565677ca1f266cd8ddc3c6095964b874ff6,3d28271ec52e3d07fe14f5f16d01f2c09cbcac1949f9904b305136d0edbee12d,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,485,615,Male,61,9,0.0,2,1,0,150227.85,1
f18883fa3dd2842f371247c05bd856859734d04a69256df0b579ba660ba9e6f6,c625ca57418821d8e717df1b71bf589a042d8fc0f0a2c3776090e155d2d377d3,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,486,730,Female,35,0,155470.55,1,1,1,53718.28,0
7696083ce10440d08eb433e35dc64983060083231cdc7e3099b095b4bb916881,af8875942fd7c2628fdbbccbfbf0f7df02257e99124db3d6f776dc5bfc2a7318,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,487,641,Male,37,7,0.0,2,1,0,75248.3,0
0e44d0f2b36af3958507b79b420b8a62605314f5a707270730039f6900235661,3fb1b5236ca0cce7252d430ef752a34923b56691d410ac3b296de61cb911b0f4,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,488,542,Male,39,3,135096.77,1,1,1,14353.43,1
593f99f5b982f646b0e21aa426bead9397a1846c8db3082df9dc447b35bd0f80,1242d3f3885c7475485a97faeb65181a26ce63e63b38b266b143a7ad02ed946d,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,489,692,Male,30,2,0.0,2,0,1,130486.57,0
517290b6248ccd0b2969b1f2c5e2d3f58c28721f042eef693d609b368e9f5bfc,9415a6f0a2e52615770c2dfabac4e70ad371acc032590dd764e9dc73b549d617,80db4ccdca106d37b920206331fcfe3e9e50a9e763d89b54ce3ad5ac8cf30f03,490,714,Female,55,9,180075.22,1,1,1,100127.71,0
def95c4547cadde85005d84420078d647467d8ebe2fe280e940c88c21e8e44b7,93fd3ff513ba8697b9f85742e6812793af82d757d94b89cf0fb2c114f374511b,8ef41e6f4b07432a0cb4eb7a8774e7a3878fd3e385f49aa09b406768467db228,491,591,Male,29,1,97541.24,1,1,1,196356.17,0
f17e3d8d3b9892f8e5ffbb49b255e5718168f817dedda83d1139674fd60b3744,39d3a2e969b3dec11478d65ecb96ee6066ebd98920c816df9de7d131d9c67d0c,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,492,710,Female,41,2,156067.05,1,1,1,9983.88,0
dcc5355f1f3432c123c80ff94f10a0d6be2ccbe57c7b13da61ab0007dc6dbaeb,1eaa4075232912735801a7088f6502b5f973409875d93d8c0a60735032ce7b45,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,493,639,Female,38,4,81550.94,2,0,1,118974.77,0
b2aea0de1bf7ac10fe62488d62332989306811954e9a5b890bbadb61da1c1a9c,26e46f2cb4d0c68f300c2d7c8b8840d2b0632fecb1ae5b29c88fbd7033c8fe72,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,494,531,Female,47,6,0.0,1,0,0,194998.34,1
41d8c29c74a76ab770f41ef5f8b94c8ee81f95414a63895eaadaf8f26582c7ed,7db368b87799b087d4c8c064946aef95a4e6b334c7618ac8ef02b136b449e941,7a1ca4ef7515f7276bae7230545829c27810c9d9e98ab2c06066bee6270d5153,495,673,Female,38,2,170061.92,2,0,0,134901.34,1
